reviewId,review,score,gender,location,date,sentiment,Tópico_Dominante
5952,Why's my apple not working? I was logged in last night now it's tripping. Can't log in and when I was it acted like I was new. Fix this please,2,female,"Nadi, Fiji",2023-12-02,negativo,2
5953,so frustrating to get kicked of my music WHILE USING THE ACCOUNT to be told that the account is inactive even though i have been using for years! now i have to possibly create a new account and find all my music all over again.,2,male,"Casablanca, Morocco",2021-11-14,negativo,2
5954,Ever since the new update the app takes forever to load my library. Originally had no issues when I first switched from Amazon unlimited to this but now it feels like I never switched. Will gladly switch my review to 5 stars once Apple fixes this issue but in the meantime the service isn't worth recommending,2,male,"Abuja, Nigeria",2021-12-04,negativo,1
5955,why would you get rid of the play last feature?!?!?!,2,male,"Guangzhou, China",2021-07-13,negativo,1
5956,A very good experience and nice graphics I've been unable to play some downloaded music lately don't know why,2,male,"New York, United States",2022-07-02,negativo,1
5957,"As of the end of Nov 2023, I feel like Apple doesn't want to improve—or at least evaluate—their algorithm, such as random shuffle, recommendations on listen now page, meh playlists, etc. They keep me listening to the same songs over and over again.",2,female,"Perth, Australia",2023-11-09,negativo,1
5958,The new update is trash. The auto playlist doesn't work. It was good while it lasted,2,male,"Dallas, United States",2023-01-25,negativo,1
5959,many bug issues like songs on playlist being shuffled while the button not being toggled and the inverse,2,male,"Rome, Italy",2021-05-29,negativo,1
5960,aAAx🎧,2,female,"Bogotá, Colombia",2023-06-18,negativo,0
5961,"Not great. As others have said, the music skips for some reason, and the sound quality isn't the best. I canceled my subscription. Hopefully, Spotify is better.",2,male,"Toronto, Canada",2023-02-17,negativo,1
5962,"My biggest problem with this app is that once downloaded, it never has an update. I had to uninstall and redownload to get the new version and have my problems (for the most part) fixed. The only way I know it had an update was also due to new settings and changes I noticed.",2,male,"Lisbon, Portugal",2021-05-04,negativo,1
5963,They don't care much about Android user. The app always crashes and can not play any music. That's why I easily decided to end the subscription after many years of being a loyal customer. YT Music is better for me now.,2,female,"Melbourne, Australia",2024-02-16,negativo,1
5964,"I was a long time subscriber as an iPhone user and loved the service. The sound quality, library, and recommendation algorithms were amazing. However, after switching to a Samsung phone I found that the app for Android was NOT the same level of quality being offered into their own ecosystem. Frequent library issues, buffering off downloaded tracks, full albums not being shown, inability to access account options, etc. The issues piled up enough that I jumped ship after years of usage.",2,male,"Dakar, Senegal",2022-03-05,negativo,1
5965,Very slow,2,male,"Austin, United States",2022-12-19,negativo,0
5966,Casting rarely works. It connects to devices but music still comes out of the phone. This is Apple Music app problem. Other apps work done.,2,male,"Shanghai, China",2021-07-14,negativo,1
5967,"This app sometimes doesn't play songs even downloaded one , so annoying",2,male,"Hamburg, Germany",2021-02-08,negativo,1
5968,Bruh it's good on my ios but on here it's terrible,2,male,"Beijing, China",2021-07-12,negativo,1
5969,Spotify is DEFINITELY beter. Applemusic is just weird and harder to use.,2,male,"Amsterdam, Netherlands",2021-01-31,negativo,0
5970,"Not sure what happened in the latest update, but now I have to sit around for a minute or two while it loads my library, which used to be instantly accessible when I would open the app. The integration with Android Auto also seems to be broken since it says there is nothing in my library, which forces me to use my phone while I'm in the car. The streaming service is still worth the subscription cost because the library is much more extensive than Amazon Prime Music.",2,male,"Mumbai, India",2021-09-06,negativo,1
5971,It won't let me in. what should I do?,2,male,"Ottawa, Canada",2022-09-11,negativo,1
5972,"The Apple Music app for Android worked perfectly for years, especially with how I curate my own music library with iTunes on my PC. But, ever since a recent update, everything is all screwed up. Several different albums and artists are merged all together / albums together in the same one etc., when using the Apple Music app, the iTunes desktop program is ok, other than I STILL want to permanently delete that free U2 album from my library and never see it in my library no matter what again.",2,male,"Denver, United States",2022-10-27,negativo,1
5973,seems expensive not free hehe,2,male,"Ottawa, Canada",2022-08-02,negativo,1
5974,App just keeps getting worse & worse. Since the last update it's logged me out of my account won't let me back in and apple support is a joke with zero help. I'll be going back to Spotify.,2,female,"Rosario, Argentina",2023-07-16,negativo,2
5975,I love the app however apple family isn't working it takes the password and then it goes back so frustrated when I already pay for the family plan,2,female,"Hobart, Australia",2023-10-16,negativo,2
5976,"Easy. Great quality music. Bad performance, songs don't play, bugs, and bad recommendations.",2,male,"Dar es Salaam, Tanzania",2022-01-07,negativo,1
5977,repair the autoplay i beg,2,male,"Jeddah, Saudi Arabia",2021-06-18,negativo,1
5978,House,2,female,"Rio de Janeiro, Brazil",2023-08-22,negativo,1
5979,I'm stuck in a loop where it asks me for my password over and over despite me providing it.,2,male,"Denver, United States",2023-04-08,negativo,2
5980,I am constantly uninstalling and reinstalling this app because it just stops functioning all the time. I spend money every month. You would think this would be fixed by now...,2,male,"Phoenix, United States",2022-12-30,negativo,1
5981,Down loading failed,2,male,"Guadalajara, Mexico",2022-08-24,negativo,2
5982,I like the UI and generally usage of the app but nearly every single song suffers from playback stutter as though I'm listening to a portable CD player being thrown around the room. Simply unacceptable for a music app.,2,male,"Phoenix, United States",2022-11-13,negativo,1
5983,"Previously great app broken with new update: The currently playing bar will disappear so you can't even click play on the song(s) you're currently listening to! The add to queue will randomly disappear so you can't even add additional music to your queue! Random errors like ""content is not authorized"" when you try to play tracks that were literally just playing! Albums not being able to be found when you click on them! And so many crashes! There's so many bugs it's actually a chore to use.",2,male,"Cape Town, South Africa",2022-01-02,negativo,1
5984,Volume alters and pauses every so often. App is rather slow also.,2,male,"Quebec City, Canada",2022-11-16,negativo,1
5985,My 3 month trial with apple music does not work on aroid application side????! UNREAL!! Dont download!!!,2,male,"Algiers, Algeria",2022-02-17,negativo,2
5986,"Music quality is extremely good, but it's a nightmare to use this app for the Android users... I'm getting like hundred issues which purchasing a simple student subscription...and their team is not very helpful unfortunately...",2,male,"Shenzhen, China",2021-06-13,negativo,2
5987,"It's always the same story; An update comes out and messes up something good. I thought it was only happen in my old vehicle, like my car wasn't up-to-date enough. Then I purchased a new vehicle and come to find out, that it's Apple Music that's the problem. You could be listening and vibing to you song then the whole tempo changes in it. The bass drops out and sometimes it'll rewind for just a quarter of a second, but you know that's enough to mess up the vibe. All because of the latest update",2,female,"Port Moresby, Papua New Guinea",2023-11-12,negativo,1
5988,Abbaty,2,male,"Prague, Czech Republic",2021-05-10,negativo,0
5989,Gives good loseless sound quality but terribly bug ridden and signs me out anytime. Not worth the hassle imo.,2,male,"New York, United States",2022-08-23,negativo,1
5990,"Since when is casting on a TV considered ""playback from multiple devices at the same time""? I shouldn't be dealing with playback limit when I am using the mobile app to cast on a TV.",2,male,"Tunis, Tunisia",2022-02-28,negativo,1
5991,"It was great until for no reason at I could not get into my account, not on my phone, not on my laptop. Tried changing my password. But no, it's now under review. So despite buying all of this music and now paying a subscription. I can not access the music I've bought or downloaded. I know there's more important things in life. But I'm autistic and ADHD I can not function without music. Sounds daft but music is literally everything to me and how it's set up gone for no reason.",2,male,"Milan, Italy",2021-01-22,negativo,2
5992,"This app has always been fine no problems but now since the recent update everytime i go into my music it keeps saying ""Loading songs & albums"" and doesn't load so i can't add new music to my library or add songs to playlists... it's a disaster.",2,male,"Geneva, Switzerland",2021-04-23,negativo,1
5993,When I search for songs in the library and try to play it It doesn't play that song. That's a bug that's been bugging me,2,male,"Montreal, Canada",2022-04-22,negativo,1
5994,"Its gotten to be glitchy. Takes forever to add songs into a playlist, always says updating playlist, takes forever.",2,male,"Kumasi, Ghana",2021-11-11,negativo,1
5995,the best of the best app music I have ever listened to 🔥,2,male,"Houston, United States",2022-09-20,negativo,1
5996,This music app doesn't open on my phone anymore. Just stops opening if I select it. Stop trying to force people to listen to songs they don't want to hear & using data when the app is not even being used!,2,male,"Montreal, Canada",2023-05-07,negativo,1
5997,I have the subscription payed for through my verizon phone bill. But recently I have only been able to use my phone. My computers will no longer work when trying to listen to music through my web browser this is irritating. Hopefully it gets fixed soon otherwise this apple music has been great love the fresh music and how easy it is tp find something you like.,2,female,"Lima, Peru",2023-07-06,negativo,1
5998,"Unlike literally every other music app, you have to pay to listen to music. No free options.",2,male,"San Diego, United States",2022-11-01,negativo,1
5999,Apple music app hangs on Apple music logo when launching time to time. Please look into this. Please consider making a WearOS app.,2,male,"Oslo, Norway",2021-01-23,negativo,2
6000,"many bugs that force me to re login to fix them. playback stops every other song, it shows that its playing but there is no audio",2,male,"Marseille, France",2021-04-16,negativo,1
6001,I have an android and I had apple music but for some reasons I deleted it and just now I've downloaded it again but can't access the app💔,2,female,"Lima, Peru",2023-07-21,negativo,2
6002,"Sound is good, that's the only positive. The playlist navigation is really poor, when you add music to a playlist it's hit and miss if it actually adds. I spent a while adding about 20 albums to a playlist I had called 'All' and it added 3 of them. A quick google search shows people mentioning this 7 years ago. It doesn't have a download progress bar so you don't know how many of your songs have downloaded. Doesn't have a native android TV app so can't control on TV. Very poor and clunky",2,male,"San Antonio, United States",2023-02-11,negativo,1
6003,"This app is very good, and has a lot of variety. But, idk if it's just me but there's a bug where songs in my Playlist disappears? And then somehow transfers to another playlist...like how is that possible. And then on top of that the app is continuously crashing even after uninstalling it and installing it back. Ya'll need to fix your app before yall lose customers.",2,male,"Monterrey, Mexico",2022-12-13,negativo,1
6004,Payment method never works and stability is not as per apple standards,2,female,"Lima, Peru",2023-09-24,negativo,2
6005,Does this music player truly belong to freaggin Apple? The trend-setting pioneer that reshaped the history of PC and smartphone? I am in shock at how it only provides the bare minimum. I've used other music players that offer so many more functions that enable effective playlist management and this one? You should go try the Power Amp player and you'll see what I mean. The only advantage of this player is the access to music without downloads. Apple has a long way to go with this app for sure.,2,female,"Cali, Colombia",2023-06-27,negativo,1
6006,it should at least let me access with my apple purchased music even I don't have a subscription like in the iPhone😢,2,male,"Dublin, Ireland",2021-02-05,negativo,2
6007,"I gave it two stars cause It keeps logging me out, any time I try to open the app it doesn't open keeps going back to my normal home screen page",2,male,"Cancun, Mexico",2023-03-21,negativo,1
6008,"crashes often on a Pixel 7, also it lacks a few features iTunes had, head tracking doesn't work with Google buds either. sound quality is good, allows Hi-res streaming.",2,male,"Dallas, United States",2022-05-12,negativo,1
6009,I switch from iphone to Samsung recently I like it but apple why doesn't all of my library show up I only have some of my songs not all of them and it's a bother hopefully you can fix this issue,2,male,"Windhoek, Namibia",2022-02-18,negativo,1
6010,I have a premium account and there should be no reason for the music to continuously stop. It would be nice to actually get to listen to the whole song without this issue,2,male,"Berlin, Germany",2021-02-10,negativo,1
6011,Can't get your old account back! On ab other device,2,male,"Calgary, Canada",2022-10-01,negativo,2
6012,Can't sign up,2,male,"Seattle, United States",2023-03-27,negativo,2
6013,The app is buggy and many services simply don't work on Android at all like accessing family sharing.,2,female,"Wellington, New Zealand",2024-02-01,negativo,2
6014,Great app and ui but it is a huge pain with subscription glitiching all the time and not showing anything I had to use someone else's iPhone to properly setup my payments,2,male,"San Diego, United States",2022-10-28,negativo,2
6015,"I've tried every streaming service for over 6 months but majority of them have terrible UIs. I have been enjoying Apple Music, however, the latest update to the queue is terrible, it seems to a copy of Spotify and Tidal whose queue systems were so bad it was the main reason I changed streaming service. Please revert to the original queue system that was the same as iTunes use to be. It's much more intuitive.",2,female,"Auckland, New Zealand",2024-02-26,negativo,1
6016,No longer can quickly click on view lyrics. Have to first click on view credits. Also in Samsung s23 galaxy ultra it won't keep the library loaded. Every time I open the app it has to finish reloading the library before it will enable to option to add a new song to my library. Pretty annoying. Hope there's a fix to both of these.,2,male,"Doha, Qatar",2021-08-10,negativo,1
6017,"Bugs upon bugs, Downloaded music can not play if offline (it says i need data turned on to be able to listen) Today for instance i was unable to play any song it just didnt reacted to pressing play, i tryed restaring the app multiple times Not to mention in my Coutry cellular data is not loading songs (ok maybe its about the provider but why would that be the case) Also seems that from my Mac i don't get any of the issues which makes me thing it's just the Android version Bad experience overal",2,male,"Budapest, Hungary",2021-05-01,negativo,1
6018,It's keeps signing my out,2,male,"Vancouver, Canada",2022-07-11,negativo,2
6019,The new update is really unstable. Songs downloaded shows error when trying to play offline. Please address.,2,male,"Beijing, China",2021-07-11,negativo,1
6020,"Disappointing level of integration with other apps like Alexa. With Spotify, I can use the app to control volume and change songs using Alexa as the speaker. Sadly, Apple music is limited to voice control only on the Alexa. Apple Music otherwise has a vast music library; I've found every song I've searched for so far. Music quality is good. The UI is a bit clunky when adding music to Playlists, hitting the checkmark to save is unnecessary IMHO. I'm only using Apple music due to Verizon bundle.",2,male,"Seattle, United States",2022-12-31,negativo,1
6021,Something went wrong infinite loop no longer works ...have to use Playlist to continuously listen to music,2,male,"Monterrey, Mexico",2023-01-25,negativo,1
6022,"Autoplay feature seldom works anymore, which is annoying! And I swear this app is deleting songs from my library!",2,male,"Phoenix, United States",2022-08-19,negativo,1
6023,It will only play a few songs,2,male,"Pretoria, South Africa",2022-01-07,negativo,1
6024,Naresh Govan,2,male,"Quito, Ecuador",2023-05-18,negativo,0
6025,"disappointed . . . and I thought Spotify was bad. the ""play last"" option for adding songs to the queue flat out stopped working.",2,male,"Phuket, Thailand",2021-10-23,negativo,1
6026,so slow most of the time...extremely frustrating for something you pay for,2,female,"Auckland, New Zealand",2024-01-05,negativo,0
6027,"On Android, do we need to explain any further?",2,male,"Brasília, Brazil",2023-05-27,negativo,2
6028,Whats going with the queue no more play at the end. I should've never updated this,2,male,"Houston, United States",2022-11-05,negativo,1
6029,"Ahora la biblioteca tarda demasiado en cargar, además de que se borraron todas mis descargas.",2,male,"Munich, Germany",2021-02-03,negativo,0
6030,Unable to pay subscribtion,2,male,"Marseille, France",2021-04-27,negativo,2
6031,I used to enjoy the app but for some reason a chunk of my collection went missing after I had to temporarily remove the app. I'm rebuilding my library from the end of the year recaps but its still a hassle this data wasn't permanently attached to my account with Apple.,2,male,"Houston, United States",2023-03-12,negativo,2
6032,Best Quality of sound best song suggestions is very worst,2,male,"Guadalajara, Mexico",2022-04-12,negativo,1
6033,"I'm unable to sign in, it just bounces me out, no error message",2,male,"Cancun, Mexico",2022-04-28,negativo,2
6034,Searching is very very bad. Must put exact spelling to get the songs. Spotify is way better in this.,2,female,"Auckland, New Zealand",2024-01-12,negativo,1
6035,"Ever since I updated to the new version, my playlist doesn't stop after the last song. It plays random songs that aren't even downloaded! Very annoying and there's no way to change the setting.",2,male,"Dallas, United States",2023-04-19,negativo,1
6036,Sad apple is banning Rooted users for listening to music,2,male,"Lahore, Pakistan",2021-07-28,negativo,2
6037,Every couple of songs it plays it in a higher speed then normal,2,male,"San Jose, United States",2023-05-07,negativo,1
6038,Why do I need premium for songs very bad!!!,2,female,"Sydney, Australia",2023-10-09,negativo,1
6039,"Can't add songs to queue anymore. Only ""play next"". Apple once again removing functionality. Time to switch streaming services I guess.",2,male,"Durban, South Africa",2021-12-14,negativo,1
6040,Works okay on android for a bit but then songs stop working might have to go back to spotify 🤔 😕,2,female,"Montevideo, Uruguay",2023-10-01,negativo,1
6041,"Recent update I can't add songs or albums into the queue anymore? No more ""play last"", very annoying",2,male,"San Diego, United States",2022-10-05,negativo,1
6042,Latest update is bad. Playlist folders are ignored and all playlists are showing. Play last is missing. Not sure why love had to be removed and replaced with favorite. Would love to see some fixes and cleanup.,2,male,"Cancun, Mexico",2023-02-16,negativo,1
6043,"They recently messed up the queue system, making is unnecessarily awkward and restrictive. Please reverse",2,male,"Pretoria, South Africa",2022-03-07,negativo,1
6044,"It keeps asking me to login, please fix this",2,female,"Adelaide, Australia",2023-10-08,negativo,2
6045,"No longer works work Google auto voice prompts - ""sorry apple music isn't responding""",2,male,"Jacksonville, United States",2023-03-15,negativo,1
6046,"Android version design is bad compared to ios, Also, prices are somewhat exaggerated in Morocco. I gave you two stars because the sound quality is somewhat good, but this is not enough. It lacks many songs and albums. I don't find everything i want",2,male,"Guadalajara, Mexico",2022-09-03,negativo,1
6047,why is playlist sorting still so bad,2,male,"Montreal, Canada",2022-11-23,negativo,1
6048,Won't let me save the music I want unless I login I tried logging in but had a few issues with the account,2,female,"Nadi, Fiji",2024-01-21,negativo,2
6049,Buggy. Slow. No way to easily listen to store your song library offline. What is going on Apple? The design of this app is horrible.,2,male,"Phoenix, United States",2022-06-21,negativo,1
6050,Why do you have to pay to play songs?,2,male,"Prague, Czech Republic",2021-01-05,negativo,1
6051,"The new update makes me unable to shuffle searched music. Every time I click on a searched song, it plays the same random song idk what happened.",2,male,"Marseille, France",2021-01-23,negativo,1
6052,Good,2,female,"Nadi, Fiji",2023-10-20,negativo,1
6053,"App is suddenly laggy while scrolling through my playlist, makes my music cut in and out while it lags. Samsung s24 ultra",2,male,"Austin, United States",2023-04-12,negativo,1
6054,Ugly and mid,2,male,"Madrid, Spain",2021-03-06,negativo,0
6055,Is it just me or is the whole interface incredibly restrictive? How do I find out about an album? See the full track listing (without truncated titles)? Sleeve notes? The catalogue is not nearly as comprehensive as they make out ('Trout Mask Replica' anyone?). I am coming at this app primarily from the Classical perspective and so have tried the Classical app too. Neither is satisfactory.,2,female,"Queenstown, New Zealand",2024-02-06,negativo,0
6056,Randomly changes versions of songs on Playlist. Randomly deletes songs from my Playlist. Basically unusable unles you're just looking up one song.,2,female,"Nadi, Fiji",2023-11-02,negativo,1
6057,"I really love this app, but lately some specific song just automatically skipped. I've been tried with different internet service provider in the different location but it still happened. Please fix this problem. Thank's in advance.",2,male,"Barcelona, Spain",2021-02-09,negativo,1
6058,"On more than a few occasions, multiple songs have been playing simultaneously. Also volume of playback inexplicably drops in the middle of a song, or they skip. This is true for streamed and downloaded songs. So, while it might give me access to apple's music library, it fails at the basics of an app for playback of music.",2,female,"Suva, Fiji",2023-11-09,negativo,1
6059,Np off off uifiir,2,male,"Dar es Salaam, Tanzania",2022-02-13,negativo,0
6060,Works well considering it's adapted for android. Most recent update (Jan 2024) has caused major problems when trying to play through Android Auto... Scrolling wheel - no music or access to library,2,male,"Munich, Germany",2021-02-22,negativo,1
6061,"Usually apple music is a good app to use, for the past three months or longer I have not been pleased. I pay money every month for a service just for it to not update, I add songs just for it to be duplicated multiple times as well as downloaded even though I've only added it once I have five duplicates of every song, a lot of the music stops workin with errors, and when you download music it just plays other music you have downloaded over the newer music downloaded. Will be cancelling soon.",2,female,"Sydney, Australia",2024-02-14,negativo,1
6062,It wont even let me play a song next or add a song to the library. Its really frustrating,2,female,"Hobart, Australia",2024-02-11,negativo,1
6063,Equalizer doesn't work at all.,2,female,"Auckland, New Zealand",2024-02-24,negativo,1
6064,Song Recommendations is very bad,2,male,"Durban, South Africa",2022-03-16,negativo,1
6065,"This app isn't that polished by any means, but the latest update made it worse it seems. It just randomly skips to the next song while playing. Happens usually when the screen is locked off. But I doubt Apple would put much effort into an Android app.",2,male,"Jacksonville, United States",2023-03-18,negativo,1
6066,I was ready to try this than I read the recent reviews and all the problems people are having. FIX YOUR APP & YOU WILL STOP LOOSING CUSTOMERS...,2,male,"San Jose, United States",2022-05-24,negativo,1
6067,"I don't know why, it keeps on crashing. I would have to redownload it. After another while , it would crash again",2,female,"Hobart, Australia",2023-11-26,negativo,1
6068,"After latest update, adding favorite or star gets cancelled automatically if we come back and again open the option menu, please fix it. Also now I am not able to open certain albums from song option menu, says something went wrong.",2,male,"Pretoria, South Africa",2022-03-05,negativo,1
6069,Not User Friendly.,2,female,"Port Moresby, Papua New Guinea",2023-11-02,negativo,0
6070,Who at apple music thought it was a good idea to remove the 'play last' function when 'play next' & 'add to queue' do almost the same thing? That was a bad call,2,male,"Washington DC, United States",2022-10-28,negativo,1
6071,would be nice if it didn't freeze up all the time,2,male,"Valparaíso, Chile",2023-05-16,negativo,2
6072,I can't listen to my downloaded music even after connecting to wifi.,2,male,"Taipei, Taiwan",2021-08-28,negativo,1
6073,Unable to subscribe free trial. It doesn't proceed. I want to try and subscribe. Pl help.,2,male,"Jeddah, Saudi Arabia",2021-06-05,negativo,2
6074,Worked great when I had an iPhone and now it will just randomly crash and won't let me play music witch gets really frustrating when I'm driving like I'm over it fr,2,female,"Caracas, Venezuela",2023-09-27,negativo,1
6075,takes forever to download lossless songs,2,male,"Krakow, Poland",2021-01-16,negativo,1
6076,"I just want to say that i when i want to renew my subscription I can't make a purchase on my android phone it just keeps coming back to ""VERIFICATION IS REQUIRED"" screen again and again. I already updated my UPI I'd on the app and did everything i could but it just keeps coming back to VERIFICATION IS REQUIRED. I mean you are a joke apple. I can't buy your subscription 😂 Well first of all due to all disrespect i would say fcuk you. Thanks a lot for good music quality until i couldn't enjoy it.",2,female,"Hobart, Australia",2023-10-17,negativo,2
6077,Cuts off mid song super annoying and when you go back in to resume it starts the song from the beginning and rinse and repeats the cycle for the most part.,2,male,"Austin, United States",2022-09-21,negativo,1
6078,Used to love this app and it used to work smoothly. Now it plays on or two tracks and can't load the next or the app just closes. I've tried customer support through apple and they said it's an issue with the app and they can't help with that and that I need to leave a comment to the app makers. Judging by the comments I'm not the only one facing these issues. Can you please fix this considering we pay for this?,2,male,"Jacksonville, United States",2023-04-17,negativo,2
6079,I mean it's alright,2,male,"San Diego, United States",2022-11-17,negativo,0
6080,"App is poorly optimized, crasges multiple times. Rendering this app almost useless.",2,male,"Boston, United States",2022-07-01,negativo,1
6081,"If I say I'm ok with explicit music, please remember that. Don't keep asking me again & again. How hard could it be? It seems like apple doesn't care about their android app. Also, please develop a Google TV app.",2,male,"Madrid, Spain",2021-01-10,negativo,2
6082,inability to keep songs that aren't mainstream or just changing the file and removing it from your library. functionality of the app is one of my favorite but as the years go by more artists leave because apple is just another corporate demon,2,male,"Phoenix, United States",2022-10-24,negativo,1
6083,Works ok but I need a player that plays my stored music online is awful,2,male,"Calgary, Canada",2022-08-21,negativo,1
6084,"Radio function is the best available. Unfortunately it needs an active connection to function at all, so it's useless. Offline support is lacking in all music apps, but this is the only one that loses ALL radio function. The entire app should be designed around having no connection, and simply update/download when it does have one. A lot of the app is also dedicated to promoting garbage popular music, even though I've never listened to anything similar to it. Used the trial period and cancelled.",2,female,"Córdoba, Argentina",2023-09-05,negativo,1
6085,Its trash. Except for sound quality,2,male,"Cancun, Mexico",2022-10-03,negativo,1
6086,Barely works,2,male,"Durban, South Africa",2022-03-10,negativo,1
6087,"Useless, because can't bypass the android audio mixer. What's the point in lossless, when the app converts everything to native android 48kHz audio? An integration of Apple ID with decent apps like UAPP would be much better, than than to have a pointless proprietary app.",2,male,"Seattle, United States",2022-12-19,negativo,0
6088,Payment time UPI option not work properly and not show any information about upi Payment method third calss experience for me same thing happen again and again ☹️☹️,2,female,"Christchurch, New Zealand",2023-10-21,negativo,2
6089,Keeps crashing!,2,male,"Ho Chi Minh City, Vietnam",2021-09-22,negativo,1
6090,So many intrusive adds and suggestions and automatic feeds....I subscribed and this is what I get....no way...thank God for the 30day trial period..CANCELLED,2,female,"Queenstown, New Zealand",2023-11-24,negativo,0
6091,There is always a billing problem update it everymonth ????why still a billing problem,2,male,"Austin, United States",2022-08-20,negativo,2
6092,App doesn't work with mobile networks on Android system. Samsung galaxy s21,2,male,"Guangzhou, China",2021-09-22,negativo,1
6093,It feels unfriendly to use apple music on a android version. There are so many bugs too. Apple music suits it's devices it's obvious but they can surely make it better,2,male,"San Jose, United States",2023-03-03,negativo,0
6094,"this is kinda obvious, but this isn't comparable with samsung phone.. and only really compatible with iPhone. This app has caused me so much frustration",2,male,"Rabat, Morocco",2021-11-20,negativo,1
6095,Hate this sometimes playlist like to restart music and replay doest work telling me to login while for my friend it didnt.... FIX THIS PLEASE,2,male,"Doha, Qatar",2021-09-13,negativo,1
6096,"Good app but for monthly subs wouldn't expect bug from an Apple Inc app. If I add a song from a compilation to my library it adds the whole compilation. And when I download one song from the compilation it doesn't show the downloaded mark. When I try to play the downloaded song it seeks for internet connectivity. Would have given a 5 star ⭐ but that in itself has taken 3 stars ⭐ off my rating beacause I am facing that problem very frequently 🤦. Please Apple Inc, fix that bug ASAP.",2,male,"Denver, United States",2022-07-26,negativo,1
6097,"connection problems and song start-up speed... horrible. I have my entire archive on iTunes but songs on iTunes act differently on Apple Music - they tend to give an error saying that the purchased item is ""changed"". songs that had previously been added to a Playlist doesn't comply with ""streaming"" songs added to the same playlist. I am expected to manually delete and re-add iTunes songs fron Apple Music library. My entire iTunes library feels like a thousands of Liras paid garbage. SLOW SLOW",2,male,"Cancun, Mexico",2022-07-22,negativo,1
6098,Lot of bugs In my playlist I add some songs after some minutes automatically removed 😕 what the hell how many times I need to keep add the songs Payment methods is less (actually only UPI is accepted) Debit or credit card is very useful for standard order payments 😔,2,male,"Frankfurt, Germany",2021-02-10,negativo,1
6099,I can't cast to my Chromecast speakers for some weird reason all of a sudden. I can cast through Screen Cast on my pixel no problems but I should be able to do it within the app like YTM...,2,male,"Montreal, Canada",2022-05-17,negativo,1
6100,"I can't quit family, it's loading forever when i klik menage family",2,male,"Austin, United States",2022-04-25,negativo,2
6101,"Sometimes it works, sometimes not. One star added for karaoke feature, it's really cool.",2,male,"Marrakesh, Morocco",2021-12-05,negativo,1
6102,Can't enable explicit content songs in app. Please fix,2,male,"Seville, Spain",2021-05-11,negativo,2
6103,"I can't for the life of me figure out what kind of update makes an app worse, wth. I can't seem to play songs properly whilst connected to the Internet, it's like I'm listening to a broken record even with downloaded songs. Seems I'm only able to listen to music properly when Wi-Fi and mobile data are off and that is troublesome since I do work that requires an Internet connection. I've cleared the cache multiple times and have more than enough space and memory on my phone.",2,male,"Kampala, Uganda",2021-12-04,negativo,1
6104,Freequent drop in sound and sometimes no sound at all.,2,female,"Suva, Fiji",2024-02-08,negativo,1
6105,It's good to use and ok,2,male,"Addis Ababa, Ethiopia",2022-01-30,negativo,1
6106,"The widget on the lock screen and notification shade is horrible. When you try to scrub the play head, the bar shrinks, so it makes it difficult to move the play head to where you want it. 4/25/24 - They finally fixed it. 4/29/24 - nevermind, the scrub bar is useless again 5/8/24 - app updated, widget is still useless",2,male,"Mexico City, Mexico",2022-06-26,negativo,1
6107,"why cant i listen to the songs i individually paid for on iTunes through this, this serves no purpose to me.",2,female,"Buenos Aires, Argentina",2023-09-16,negativo,1
6108,Shivarm atte,2,male,"Guadalajara, Mexico",2022-09-02,negativo,0
6109,"Apple music does have a lot of good music and easy to navigate, but need to update the app so people can set up a payment for those who use credit or debit cards. Otherwise it does help when driving a long way from home.",2,male,"Houston, United States",2022-04-16,negativo,2
6110,"Unable to take subscription or change payment method it shows none, there is no any other payment options available please give us an update for payment method",2,male,"Los Angeles, United States",2023-01-30,negativo,2
6111,Cant login,2,male,"Cancun, Mexico",2022-12-11,negativo,2
6112,Would like if there was a way to have my audio on android auto to a stable volume. Some songs are quieter or louder than others.,2,male,"Rome, Italy",2021-01-14,negativo,1
6113,Still waiting for a way to sign in with verification codes,2,male,"Marseille, France",2021-04-09,negativo,2
6114,"I'm far less interested in Apple Music stations than I am with simply syncing my existing music library on my Mac with my Android phone. Literally every playlist on my Mac has a different number of songs than the matching playlist on my phone. I do all of my music and playlist management on my Mac, so the Music app should be an exact replica, but it isn't. A playlist on my Mac might have 100 songs, and on my mobile there's only 95. This app is well below Apple standards",2,male,"Seattle, United States",2022-10-30,negativo,1
6115,"I'm trying to buy the subscription on android but it doesn't let me,",2,female,"Brisbane, Australia",2024-01-06,negativo,2
6116,I am not able to remove recently played songs tab I don't want in my app or I must able to organise and remove songs,2,male,"Birmingham, United Kingdom",2021-03-05,negativo,1
6117,Not optimized for android phones. Very laggy and clumpy to use,2,female,"Hobart, Australia",2024-02-27,negativo,1
6118,"Had this originally when I had an iPhone, worked perfectly. When I changed to android I was happy that I could still get apple music. However, I have noticed many problems with the android version. Things such as songs showing up in 'recently added' playlist that I definitely did not add. Takes random moments and doesn't want to play anything, when this happens I have to delete the app and redownload again. There are a few other issues too.",2,male,"Washington DC, United States",2022-12-02,negativo,1
6119,I AM BIG MUSIC LOVER IF APPLE ADDS THE OPTION OF BUYING THE SONGS AT REASONABLE RATE IT WILL BE GREAT HOPE THIS WILL SEE THE LIGHT IN NEXT UPDATE,2,male,"Caracas, Venezuela",2023-05-15,negativo,1
